4.543963839315201980e+00,7.147444831972157964e+00,2.747707746131951456e+00,3.406380750465598517e+00
4.548622600888523770e+00,7.147162198549086298e+00,2.747707746131951456e+00,3.406380750465598517e+00
4.553591486998680438e+00,7.131283326333536898e+00,2.747707746131951456e+00,3.387726204172449407e+00
4.558030715750691186e+00,7.131283326333536898e+00,2.748721057567666826e+00,3.387726204172449407e+00
4.583680234408978649e+00,6.687875999742638911e+00,2.756913265529943757e+00,3.387726204172449407e+00
4.584490937368591368e+00,6.687875999742638911e+00,2.757832787884626047e+00,3.373387756263372950e+00
4.590772608617286643e+00,6.687875999742638911e+00,2.758741706834771268e+00,3.373387756263372950e+00
4.595519303038589243e+00,6.687875999742638911e+00,2.761339904405953227e+00,3.347883100273904233e+00
4.597864435204522593e+00,6.687875999742638911e+00,2.766539491063541245e+00,3.347883100273904233e+00
4.598842729167648358e+00,6.261511545132168344e+00,2.769259852841723824e+00,3.347883100273904233e+00
4.602070921889566790e+00,6.235328822789557357e+00,2.771119340581697177e+00,3.347883100273904233e+00
4.602070921889566790e+00,6.221602367349808205e+00,2.776111484242647531e+00,3.347630691625354871e+00
4.602158106320941577e+00,6.221602367349808205e+00,2.778043092210135789e+00,3.342548526903799999e+00
4.605714699792705424e+00,6.184781531874126159e+00,2.778680333408323211e+00,3.342548526903799999e+00
4.608104842971244786e+00,6.141550923895949587e+00,2.778680333408323211e+00,3.342369456059119059e+00
4.620372226560422568e+00,6.124083702996492740e+00,2.780827842625837043e+00,3.318678627323095043e+00
4.620372226560422568e+00,5.674886093103006957e+00,2.780827842625837043e+00,3.310007138749248234e+00
4.638759832690727336e+00,5.674886093103006957e+00,2.783503409873485879e+00,3.310007138749248234e+00
4.643305989822871460e+00,5.666242460704234318e+00,2.796617985729992206e+00,3.310007138749248234e+00
4.643395113426077359e+00,5.646955941016537750e+00,2.801142724249067850e+00,3.307775934277702223e+00
4.646852832770772324e+00,5.646955941016537750e+00,2.801864126528075261e+00,3.307775934277702223e+00
4.652199847033628544e+00,5.646955941016537750e+00,2.803525270439515715e+00,3.307775934277702223e+00
4.652199847033628544e+00,5.646955941016537750e+00,2.805179749925111210e+00,3.307775934277702223e+00
4.654967627379577699e+00,5.646955941016537750e+00,2.805179749925111210e+00,3.303464127337284229e+00
4.654967627379577699e+00,5.637447803828893100e+00,2.807377349848895420e+00,3.301323045043663029e+00
4.656841744693835494e+00,5.637447803828893100e+00,2.812442935073685923e+00,3.300318647523094562e+00
4.656841744693835494e+00,5.637447803828893100e+00,2.812857003118580668e+00,3.300318647523094562e+00
4.660547593818521683e+00,5.637447803828893100e+00,2.813963020534878456e+00,3.300318647523094562e+00
4.664731714751374270e+00,5.627417511869523103e+00,2.813963020534878456e+00,3.300318647523094562e+00
4.679275598302684358e+00,5.612157294333355750e+00,2.816303080023729422e+00,3.300318647523094562e+00
4.692824750114313659e+00,5.612157294333355750e+00,2.817554091834028274e+00,3.300318647523094562e+00
4.701442543858875389e+00,5.612157294333355750e+00,2.820433444025985281e+00,3.300318647523094562e+00
4.704625773861030424e+00,5.612157294333355750e+00,2.820433444025985281e+00,3.300318647523094562e+00
4.704625773861030424e+00,5.612157294333355750e+00,2.820433444025985281e+00,3.295481329133060022e+00
4.704625773861030424e+00,5.611918473451042111e+00,2.822282680778110286e+00,3.295481329133060022e+00
4.704625773861030424e+00,5.611918473451042111e+00,2.822282680778110286e+00,3.292952892652564412e+00
4.704625773861030424e+00,5.611918473451042111e+00,2.822342295637875864e+00,3.292952892652564412e+00
4.704625773861030424e+00,5.611225440393295294e+00,2.823058502502829192e+00,3.290587152202560706e+00
4.710328511270616580e+00,5.611225440393295294e+00,2.823058502502829192e+00,3.290587152202560706e+00
4.716132286061508694e+00,5.602180451511943993e+00,2.828002208865984191e+00,3.290587152202560706e+00
4.716132286061508694e+00,5.599358394709018860e+00,2.828002208865984191e+00,3.284240329587452045e+00
4.724458220592618218e+00,5.599358394709018860e+00,2.831599621001993139e+00,3.284240329587452045e+00
4.724458220592618218e+00,5.596754917260829743e+00,2.832129546111904705e+00,3.261972999139365559e+00
4.724458220592618218e+00,5.596754917260829743e+00,2.832129546111904705e+00,3.255847507001968122e+00
4.726071493741255125e+00,5.581650203591362214e+00,2.832129546111904705e+00,3.255847507001968122e+00
4.726122676526713029e+00,5.581650203591362214e+00,2.832190952382154236e+00,3.255847507001968122e+00
4.726983519250617327e+00,5.581650203591362214e+00,2.833810927135442803e+00,3.255847507001968122e+00
4.735805722152568897e+00,5.581650203591362214e+00,2.833977444270556756e+00,3.255847507001968122e+00
4.736979810004481983e+00,5.581650203591362214e+00,2.833977444270556756e+00,3.251512035520212951e+00
4.739630298020265364e+00,5.581650203591362214e+00,2.833977444270556756e+00,3.251321137299752806e+00
4.739630298020265364e+00,5.569903880974386823e+00,2.835532011091878690e+00,3.251321137299752806e+00
4.739630298020265364e+00,5.569903880974386823e+00,2.836842440627759920e+00,3.251321137299752806e+00
4.739798500397174763e+00,5.560138448697347968e+00,2.839037723193763352e+00,3.251321137299752806e+00
4.739798500397174763e+00,5.539101461890140854e+00,2.841464288605438426e+00,3.246941539705915147e+00
4.739798500397174763e+00,5.539101461890140854e+00,2.841481772015114426e+00,3.246941539705915147e+00
4.739798500397174763e+00,5.518091950168058979e+00,2.841481772015114426e+00,3.246941539705915147e+00
4.740113867299521999e+00,5.518091950168058979e+00,2.841481772015114426e+00,3.246941539705915147e+00
4.740113867299521999e+00,5.518091950168058979e+00,2.844635925464218840e+00,3.239636019937054190e+00
4.740113867299521999e+00,5.515541870873112984e+00,2.848507759075262769e+00,3.237376713387188243e+00
4.741110881615347772e+00,5.515541870873112984e+00,2.848507759075262769e+00,3.237376713387188243e+00
4.755988205021010273e+00,5.515541870873112984e+00,2.848507759075262769e+00,3.234534747325577442e+00
4.755988205021010273e+00,5.507699776735036856e+00,2.848683995727518070e+00,3.234504571489730917e+00
4.760045058312528887e+00,5.507699776735036856e+00,2.848683995727518070e+00,3.226263455131952451e+00
4.760896311389540614e+00,5.506858015134789675e+00,2.848683995727518070e+00,3.226263455131952451e+00
4.760896311389540614e+00,5.506858015134789675e+00,2.850776332612214414e+00,3.226263455131952451e+00
4.762143671260092859e+00,5.497211272543284899e+00,2.850776332612214414e+00,3.226263455131952451e+00
4.762143671260092859e+00,5.497211272543284899e+00,2.851183398399923075e+00,3.226263455131952451e+00
4.766644158405801690e+00,5.497211272543284899e+00,2.851614241641862169e+00,3.222107362014978715e+00
4.766644158405801690e+00,5.476025457698525223e+00,2.852743495725060363e+00,3.218225968418711780e+00
4.767559959964541072e+00,5.476025457698525223e+00,2.852743495725060363e+00,3.218225968418711780e+00
4.772198692952600574e+00,5.476025457698525223e+00,2.852743495725060363e+00,3.218034288327846770e+00
4.773690690524783342e+00,5.464423264348226894e+00,2.852743495725060363e+00,3.218034288327846770e+00
4.773690690524783342e+00,5.457705503662566571e+00,2.852743495725060363e+00,3.218034288327846770e+00
4.778714949249891930e+00,5.457705503662566571e+00,2.852817380165542538e+00,3.211570029907611978e+00
4.791108059954908960e+00,5.457705503662566571e+00,2.857371444801108495e+00,3.209158454074827915e+00
4.791108059954908960e+00,5.457705503662566571e+00,2.857371444801108495e+00,3.208697027677589020e+00
4.791108059954908960e+00,5.443859945501271724e+00,2.857742574550004910e+00,3.207764421626576379e+00
4.791182964638075248e+00,5.443859945501271724e+00,2.860000715872871968e+00,3.207764421626576379e+00
4.791320769740643470e+00,5.443859945501271724e+00,2.860000715872871968e+00,3.207764421626576379e+00
4.791320769740643470e+00,5.436901164593567870e+00,2.860000715872871968e+00,3.201234159999476248e+00
4.791320769740643470e+00,5.436901164593567870e+00,2.860159581811992702e+00,3.201234159999476248e+00
4.791320769740643470e+00,5.436901164593567870e+00,2.861835800263780705e+00,3.201234159999476248e+00
4.791320769740643470e+00,5.436901164593567870e+00,2.861835800263780705e+00,3.201234159999476248e+00
4.791320769740643470e+00,5.436901164593567870e+00,2.862769993521608214e+00,3.198349406008765605e+00
4.791320769740643470e+00,5.436901164593567870e+00,2.862769993521608214e+00,3.188272724133279112e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.864422381457094602e+00,3.188272724133279112e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.864422381457094602e+00,3.188272724133279112e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.866180623697803131e+00,3.180555226035304273e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.866180623697803131e+00,3.178241412164124924e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.867292195426435875e+00,3.178241412164124924e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.867613247300263790e+00,3.177795993335872815e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.871014255071893118e+00,3.168355749150369327e+00
4.792416147352277278e+00,5.436901164593567870e+00,2.871014255071893118e+00,3.168355749150369327e+00
4.792416147352277278e+00,5.423741754250094971e+00,2.874253081567078372e+00,3.168355749150369327e+00
4.793479915185507423e+00,5.423741754250094971e+00,2.875776492603450141e+00,3.168355749150369327e+00
4.793479915185507423e+00,5.423741754250094971e+00,2.875776492603450141e+00,3.164163767089604562e+00
4.793479915185507423e+00,5.423741754250094971e+00,2.875776492603450141e+00,3.164163767089604562e+00
4.793479915185507423e+00,5.416667862360355024e+00,2.878497738029166531e+00,3.164163767089604562e+00
4.796558370066539290e+00,5.416667862360355024e+00,2.879106306499688905e+00,3.164163767089604562e+00
4.796558370066539290e+00,5.380346170977862386e+00,2.879192808071822540e+00,3.164163767089604562e+00
4.797940488425155081e+00,5.380346170977862386e+00,2.879192808071822540e+00,3.162449896763147361e+00
4.797958748973507603e+00,5.380346170977862386e+00,2.882472016673062409e+00,3.162449896763147361e+00
4.797958748973507603e+00,5.375362416797804244e+00,2.884662055600304420e+00,3.162449896763147361e+00
4.800473246797704263e+00,5.375362416797804244e+00,2.886063524328717822e+00,3.162449896763147361e+00
4.802667763920203114e+00,5.375362416797804244e+00,2.886063524328717822e+00,3.162449896763147361e+00
4.802667763920203114e+00,5.375362416797804244e+00,2.886063524328717822e+00,3.161814167546215693e+00
4.802667763920203114e+00,5.375362416797804244e+00,2.886764059185809916e+00,3.161141527121204220e+00
4.802667763920203114e+00,5.375362416797804244e+00,2.887595184853360752e+00,3.161141527121204220e+00
4.803611231923923697e+00,5.375362416797804244e+00,2.887595184853360752e+00,3.157824092848613873e+00
4.805806655731962529e+00,5.375362416797804244e+00,2.887595184853360752e+00,3.157001121881954031e+00
4.806798365036383913e+00,5.366402466493455314e+00,2.887595184853360752e+00,3.157001121881954031e+00
4.809040793889781895e+00,5.366402466493455314e+00,2.887595184853360752e+00,3.157001121881954031e+00
4.809040793889781895e+00,5.366402466493455314e+00,2.887595184853360752e+00,3.157001121881954031e+00
4.811629749576777471e+00,5.362600060497118015e+00,2.887595184853360752e+00,3.157001121881954031e+00
4.811629749576777471e+00,5.362600060497118015e+00,2.890444240302951329e+00,3.156890849729776960e+00
4.812310068721158629e+00,5.362600060497118015e+00,2.890444240302951329e+00,3.156890849729776960e+00
4.812310068721158629e+00,5.358111128546548585e+00,2.890458660399870539e+00,3.156890849729776960e+00
4.812381021143951720e+00,5.358111128546548585e+00,2.890896703200291462e+00,3.156890849729776960e+00
4.812381021143951720e+00,5.358111128546548585e+00,2.890896703200291462e+00,3.156890849729776960e+00
